"AID","name","orcid","hindex","i10index","_affilliation","_afilldaterange","_afillEID","flagged","openalexid"
"127969","Jason Z. Kim","https://orcid.org/0000-0002-3970-4561",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033736827"
"127970","Jacob T Pelster",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5107129057"
"127971","Paragkumar Chaudhari",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5111323182"
"127972","Michael Reynolds","https://orcid.org/0000-0003-4205-611X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5013614787"
"127973","Michael C. Cao","https://orcid.org/0000-0002-5486-4467",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039105272"
"127974","Alyssa Apsel","https://orcid.org/0000-0001-9199-2292",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054944871"
"127975","Nicholas L. Abbott","https://orcid.org/0000-0002-9653-0326",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5014198121"
"127976","Hadas Kress‐Gazit","https://orcid.org/0000-0002-7754-1011",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5020074157"
"127977","Paul L. McEuen","https://orcid.org/0000-0002-6438-5750",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010755907"
"127978","Itai Cohen","https://orcid.org/0000-0001-9218-043X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5066126591"
"127979","Weijie Zheng",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100568972"
"127980","Zhentao Pang","https://orcid.org/0000-0002-4853-6766",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073882067"
"127981","Yifeng Ren","https://orcid.org/0000-0003-0481-4266",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102730347"
"127982","Jibo Xu","https://orcid.org/0000-0002-8499-9725",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037075081"
"127983","Chunyan Zheng",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100325385"
"127984","Jianyi Liu","https://orcid.org/0000-0001-6987-461X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100738073"
"127985","Xiaohui Liu","https://orcid.org/0000-0001-9450-8320",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019849686"
"127986","Yuefeng Nie","https://orcid.org/0000-0002-9948-9904",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5047863595"
"127987","Haricharan Padmanabhan","https://orcid.org/0000-0003-0682-1849",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001400007"
"127988","Filippo Glerean","https://orcid.org/0000-0003-2499-6386",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087218894"
"127989","Sophia F. R. TenHuisen","https://orcid.org/0000-0002-4379-7035",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042377761"
"127990","Zecheng Shen","https://orcid.org/0000-0001-7357-2550",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019161031"
"127991","Haoxin Wang","https://orcid.org/0000-0002-6201-3208",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037279685"
"127992","Luogen Xu","https://orcid.org/0009-0004-6400-7479",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074639487"
"127993","Joshua D. Elliott","https://orcid.org/0000-0002-0729-246X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5013022386"
"127994","C. C. Homes","https://orcid.org/0000-0001-7087-756X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5017333347"
"127995","Elizabeth Skoropata","https://orcid.org/0000-0002-8774-1594",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038249168"
"127996","Hiroki Ueda","https://orcid.org/0000-0001-5305-7930",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054373026"
"127997","B. Liu","https://orcid.org/0000-0002-0505-605X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034884896"
"127998","E. Paris","https://orcid.org/0000-0002-3418-8828",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5028583392"
"127999","Arnau Romaguera","https://orcid.org/0000-0001-9014-1533",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042648824"
"128000","Byungjune Lee","https://orcid.org/0000-0003-0785-030X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5044451642"
"128001","Wei He","https://orcid.org/0000-0003-3522-3899",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060581419"
"128002","Yu Wang","https://orcid.org/0000-0002-9071-0238",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100445300"
"128003","Hyeongi Choi","https://orcid.org/0009-0007-2260-8630",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083386671"
"128004","Sang‐Youn Park","https://orcid.org/0000-0002-1500-4384",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024263854"
"128005","Matteo Calandra","https://orcid.org/0000-0003-1505-2535",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001480237"
"128006","Hoyoung Jang","https://orcid.org/0000-0002-7160-9038",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060636342"
"128007","E. Razzoli","https://orcid.org/0000-0002-8893-972X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024330384"
"128008","M. P. M. Dean","https://orcid.org/0000-0001-5139-3543",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087013237"
"128009","Matteo Mitrano","https://orcid.org/0000-0002-0102-0391",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074293074"
"128010","Wei Qin","https://orcid.org/0000-0003-0895-0126",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101687448"
"128011","Stephany P. Wei","https://orcid.org/0000-0002-7074-0165",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5021998131"
"128012","Yue Zheng","https://orcid.org/0000-0001-5281-3773",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5090119291"
"128013","Eunkyung Choi","https://orcid.org/0000-0002-2266-310X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5009845767"
"128014","Xiangpeng Li","https://orcid.org/0000-0001-5086-3048",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101598762"
"128015","Juliet Johnston","https://orcid.org/0000-0002-3339-155X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075099400"
"128016","Xianhui Wan","https://orcid.org/0000-0002-4870-7369",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068251958"
"128017","Britt Abrahamson","https://orcid.org/0000-0002-8320-5102",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060774064"
"128018","Zachary Flinkstrom","https://orcid.org/0000-0002-0596-6416",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5092779264"
"128019","Baozhan Wang","https://orcid.org/0000-0002-5673-5730",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5045730521"
"128020","Hanyan Li","https://orcid.org/0000-0002-3353-5613",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5046831006"
"128021","Lei Hou","https://orcid.org/0000-0002-9901-8133",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040599820"
"128022","Qing Tao","https://orcid.org/0000-0003-0432-9770",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100707870"
"128023","Wyatt W. Chlouber",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5092801610"
"128024","Xin Sun","https://orcid.org/0000-0003-0280-4283",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012141977"
"128025","Michael Wells","https://orcid.org/0000-0003-0613-3843",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5082936730"
"128026","Long Thanh Ngo","https://orcid.org/0000-0002-3856-3154",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006784121"
"128027","Kristopher A. Hunt","https://orcid.org/0000-0003-0024-4913",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024579365"
"128028","Hidetoshi Urakawa","https://orcid.org/0000-0003-3748-6027",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033357997"
"128029","Xuanyu Tao","https://orcid.org/0000-0002-8578-9519",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051643640"
"128030","Dongyu Wang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5111199054"
"128031","Xiaoyuan Yan","https://orcid.org/0000-0001-8645-4836",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5059825075"
"128032","Chongle Pan","https://orcid.org/0000-0003-2860-0334",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035236332"
"128033","Peter Weber","https://orcid.org/0000-0001-6022-6050",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026376607"
"128034","Jiandong Jiang","https://orcid.org/0000-0003-4877-5756",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5056928297"
"128035","Jizhong Zhou","https://orcid.org/0000-0003-2014-0564",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5011788533"
"128036","Yao Zhang","https://orcid.org/0000-0003-1211-4745",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100447003"
"128037","David A. Stahl","https://orcid.org/0000-0003-3051-841X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075204768"
"128038","Bess B. Ward","https://orcid.org/0000-0001-7870-2684",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006282712"
"128039","Xavier Mayali","https://orcid.org/0000-0002-2170-0773",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057173734"
"128040","Willm Martens‐Habbena","https://orcid.org/0000-0002-8495-9125",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031369249"
"128041","Mari K.H. Winkler","https://orcid.org/0000-0002-8366-3293",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049644307"
"128042","Chengzhang Wan","https://orcid.org/0000-0002-6824-6037",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064884985"
"128043","Zisheng Zhang","https://orcid.org/0000-0002-4370-4038",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004503548"
"128044","Juncai Dong","https://orcid.org/0000-0001-8860-093X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060776359"
"128045","Mingjie Xu","https://orcid.org/0000-0001-8334-6936",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101864392"
"128046","Heting Pu","https://orcid.org/0000-0002-8390-5475",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061107915"
"128047","Daniel Baumann",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052708388"
"128048","Zhaoyang Lin","https://orcid.org/0000-0002-6474-7184",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030268154"
"128049","Sibo Wang","https://orcid.org/0000-0002-3877-7283",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100736048"
"128050","Jin Huang","https://orcid.org/0000-0002-2882-2634",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5070723245"
"128051","Aamir Hassan Shah","https://orcid.org/0000-0002-0471-4575",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086485271"
"128052","Xiaoqing Pan","https://orcid.org/0000-0002-0965-8568",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008342894"
"128053","Tiandou Hu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5112068738"
"128054","Anastassia N. Alexandrova","https://orcid.org/0000-0002-3003-1911",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000151397"
"128055","Yu Huang","https://orcid.org/0000-0003-1793-0741",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5041318946"
"128056","Xiangfeng Duan","https://orcid.org/0000-0002-4321-6288",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019924793"
"128057","Nan Luo","https://orcid.org/0000-0002-4363-6637",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042430201"
"128058","Jia Grace Lu","https://orcid.org/0000-0001-7363-5398",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086134335"
"128059","Emrah Şimşek","https://orcid.org/0000-0003-4550-7158",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040661488"
"128060","Anita Silver","https://orcid.org/0000-0002-7144-4122",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038045829"
"128061","Yiyu Yao","https://orcid.org/0000-0001-6502-6226",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5063696855"
"128062","Xiaoyi Ouyang","https://orcid.org/0000-0001-7758-7899",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074291754"
"128063","Stuart A. West","https://orcid.org/0000-0003-2152-3153",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031981058"
"128064","Lingchong You","https://orcid.org/0000-0003-3725-4007",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100401842"
"128065","Kui Feng","https://orcid.org/0000-0003-0198-3996",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019029634"
"128066","Guoliang Wang","https://orcid.org/0009-0008-0070-5920",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012630948"
"128067","Qing Lian","https://orcid.org/0000-0002-9552-7555",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027003305"
"128068","Sergio Gámez‐Valenzuela","https://orcid.org/0000-0002-2690-2331",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5005898119"
"128069","Bolin Li","https://orcid.org/0000-0002-1109-0430",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100699616"
"128070","Riqing Ding",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5049683224"
"128071","Wanli Yang","https://orcid.org/0000-0003-2672-697X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073230570"
"128072","Keli Wang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5020480539"
"128073","Jie Zeng","https://orcid.org/0000-0001-8596-2644",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101903863"
"128074","Yong Zhang","https://orcid.org/0009-0008-5570-5637",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100419904"
"128075","Sang Young Jeong",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068628578"
"128076","Baomin Xu","https://orcid.org/0000-0002-2868-0613",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062112444"
"128077","Anita Ho‐Baillie","https://orcid.org/0000-0001-9849-4755",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060853707"
"128078","Han Young Woo","https://orcid.org/0000-0001-5650-7482",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069460253"
"128079","Xugang Guo","https://orcid.org/0000-0001-6193-637X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5084062631"
"128080","Yaohui Sun","https://orcid.org/0009-0004-9043-9611",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058931057"
"128081","Fernando Ferreira","https://orcid.org/0000-0001-5786-8896",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058125672"
"128082","Brian Reid","https://orcid.org/0000-0003-2966-1251",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5034132730"
"128083","Kan Zhu","https://orcid.org/0000-0002-1146-8130",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054805452"
"128084","Li Ma","https://orcid.org/0000-0002-5551-707X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058025613"
"128085","Briana M. Young",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5111114055"
"128086","Catherine E. Hagan","https://orcid.org/0000-0001-6831-9921",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5085388023"
"128087","Renée M. Tsolis","https://orcid.org/0000-0001-9131-6657",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054787075"
"128088","Alex Mogilner","https://orcid.org/0000-0002-9310-3812",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5079796040"
"128089","Min Zhao","https://orcid.org/0000-0002-2500-3035",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004093071"
"128090","Aodong Li","https://orcid.org/0000-0002-4409-2790",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5005441671"
"128091","Heng Wei","https://orcid.org/0000-0002-7187-5870",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074267245"
"128092","Michele Cotrufo","https://orcid.org/0000-0001-9931-1279",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030316044"
"128093","Weijin Chen","https://orcid.org/0000-0001-9228-1708",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101875346"
"128094","Sander A. Mann","https://orcid.org/0000-0002-7742-0615",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040928795"
"128095","Bingcong Xu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101342725"
"128096","Jianfeng Chen","https://orcid.org/0000-0002-9088-2750",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100330948"
"128097","Shanhui Fan","https://orcid.org/0000-0002-0081-9732",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100738747"
"128098","Cheng‐Wei Qiu","https://orcid.org/0000-0002-6605-500X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089609880"
"128099","Lin Chen","https://orcid.org/0000-0002-5456-9345",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100443738"
"128100","Ying Yu","https://orcid.org/0000-0002-6712-6770",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058736594"
"128101","Shunfa Liu","https://orcid.org/0000-0003-3408-9069",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5055210186"
"128102","Chang-Min Lee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102005828"
"128103","Peter Michler","https://orcid.org/0000-0002-2949-2462",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5063708231"
"128104","Stephan Reitzenstein","https://orcid.org/0000-0002-1381-9838",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5076333546"
"128105","Kartik Srinivasan","https://orcid.org/0000-0003-2589-3688",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054689846"
"128106","Edo Waks","https://orcid.org/0000-0003-0299-0784",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031136818"
"128107","Jin Liu","https://orcid.org/0000-0001-5727-6874",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100327006"
"128108","Pengcheng Chen","https://orcid.org/0000-0002-0411-9549",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101979963"
"128109","Mengyu Gao","https://orcid.org/0000-0003-1385-7364",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5053749280"
"128110","Caitlin A. McCandler","https://orcid.org/0000-0003-2616-310X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5047895138"
"128111","Chengyu Song","https://orcid.org/0000-0003-2419-8675",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103176616"
"128112","Jianbo Jin","https://orcid.org/0000-0002-9054-7960",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061931761"
"128113","Yao Yang","https://orcid.org/0000-0003-0321-3792",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012460628"
"128114","Arifin Luthfi Maulana","https://orcid.org/0000-0002-5928-586X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5072707831"
"128115","Kristin A. Persson","https://orcid.org/0000-0003-2495-5509",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037535334"
"128116","Peidong Yang","https://orcid.org/0000-0003-4799-1684",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010426030"
"128117","Jieun Kim","https://orcid.org/0000-0002-2885-1566",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100412987"
"128118","Abinash Kumar","https://orcid.org/0009-0004-0273-9121",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008416498"
"128119","Michael Xu","https://orcid.org/0000-0001-7351-6671",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016482593"
"128120","Hiroyuki Takenaka",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035449839"
"128121","Menglin Zhu","https://orcid.org/0000-0001-6830-2636",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5085869647"
"128122","Zishen Tian","https://orcid.org/0000-0002-5647-7065",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054219575"
"128123","James M. LeBeau","https://orcid.org/0000-0002-7726-3533",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008314949"
"128124","Anthony Rizzo","https://orcid.org/0000-0003-4752-797X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075001059"
"128125","Asher Novick","https://orcid.org/0000-0003-0058-8177",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5007560004"
"128126","Vignesh Gopal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081053180"
"128127","Bok Young Kim","https://orcid.org/0000-0002-9891-6206",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5076941206"
"128128","Xingchen Ji","https://orcid.org/0000-0002-0284-0818",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081249838"
"128129","Stuart Daudlin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024284300"
"128130","Yoshitomo Okawachi","https://orcid.org/0000-0001-9639-0549",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015012797"
"128131","Qixiang Cheng","https://orcid.org/0000-0001-8671-2102",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054716038"
"128132","Michal Lipson","https://orcid.org/0000-0003-2903-3765",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026858777"
