"EID","name","namenative","rorid","city","_types","_aliases","wikiurl","establishedyear","geonamesid","countrycode","countryname","grid","_wikidataid","_childror","_parentror","_relatedror","_latlong","status","_acronyms","_links","_predror","_succror","_isni","flagged","openalexid","flatparent","openalexfid","_childid","_parentid","_relatedid"
"209181","Office of Defense Nuclear Security",NULL,"https://ror.org/01gas4q24","Washington","{FED-DOD}","{""National Nuclear Security Administration Office of Defense Nuclear Security"","" U.S. Department of Energy National Nuclear Security Administration Office of Defense Nuclear Security"","" United States Department of Energy National Nuclear Security Administration Office of Defense Nuclear Security""}",NULL,2000,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/03sk1we31}","{}","{38.89511,-77.03637}","active","{DNS}","{https://www.energy.gov/nnsa/defense-nuclear-security}","{}","{}","{""0000 0004 5901 3631""}",NULL,"https://openalex.org/I4389425489","https://ror.org/03sk1we3",NULL,NULL,"{https://openalex.org/I198811213}",NULL
"209169","Office of Under Secretary for Science and Innovation",NULL,"https://ror.org/00htph268","Washington","{FED-DOD}","{""U.S. Department of Energy Office of Under Secretary for Science and Innovation"","" United States Department of Energy Office of Under Secretary for Science and Innovation""}","https://en.wikipedia.org/wiki/Under_Secretary_of_Energy_for_Science_and_Innovation",NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/01bj3aw27}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.energy.gov}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425289","https://ror.org/01bj3aw2",NULL,NULL,"{https://openalex.org/I1330989302}",NULL
"166405","Defense Technology Security Administration",NULL,"https://ror.org/059ja6e58","Alexandria","{FED-DOD}","{""""}",NULL,1980,4744091,"US","United States","grid.478886.d",NULL,"{}","{https://ror.org/00q4sx826}","{}","{38.80484,-77.04692}","active","{DTSA}","{http://www.dtsa.mil/SitePages/default.aspx}","{}","{}","{""0000 0004 0414 9777""}",NULL,"https://openalex.org/I4210142278","https://ror.org/00q4sx82",NULL,NULL,"{https://openalex.org/I1296703163}",NULL
"208416","Naval Research Laboratory Acoustics Division",NULL,"https://ror.org/014bhwj77","Washington","{FED-DOD}","{""Acoustic Signal Processing and Systems Branch"","" Acoustic Simulation, Measurements, and Tactics Branch"","" NRL Acoustics Division"","" Naval Research Laboratory Acoustic Signal Processing and Systems Branch"","" Naval Research Laboratory Acoustic Simulation, Measurements, and Tactics Branch"","" Naval Research Laboratory Physical Acoustics Branch"","" Physical Acoustics Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/Our-Work/Areas-of-Research/Acoustics/}","{}","{}","{""0000 0005 0265 0899""}",NULL,"https://openalex.org/I4388482652","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"209927","Submarine Force, Atlantic",NULL,"https://ror.org/02ts0wj93","Norfolk","{FED-DOD}","{ComSubLant,"" Commander, Submarine Force, Atlantic""}","https://en.wikipedia.org/wiki/Commander%2C_Submarine_Force_Atlantic",NULL,4776222,"US","United States",NULL,NULL,"{}","{}","{}","{36.84681,-76.28522}","active","{""""}","{https://www.sublant.usff.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4391012551",NULL,NULL,NULL,"{https://openalex.org/I4391012617}",NULL
"213016","Naval History and Heritage Command",NULL,"https://ror.org/02c37bg49","Washington","{FED-DOD}","{""Naval Historical Center""}","https://en.wikipedia.org/wiki/Naval_History_and_Heritage_Command",1944,4140963,"US","United States","grid.482843.1",NULL,"{}","{https://ror.org/03cs53d16}","{}","{38.89511,-77.03637}","active","{NHHC}","{https://www.history.navy.mil/}","{}","{}","{""0000 0001 2192 6193""}",NULL,"https://openalex.org/I2800768549","https://ror.org/03cs53d1",NULL,NULL,"{https://openalex.org/I4399598358}",NULL
"214385","NSWC Philadelphia Division",NULL,"https://ror.org/0502xk698","Philadelphia","{FED-DOD}","{""NSWC Philadelphia"","" Naval Surface Warfare Center Philadelphia Division""}",NULL,NULL,4560349,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{39.95238,-75.16362}","active","{NSWCPD}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Philadelphia/}","{}","{}","{""0000 0004 9334 1831""}",NULL,"https://openalex.org/I4388482755","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"222482","U.S. Air Force Research Laboratory Information Directorate",NULL,"https://ror.org/00z65zs77","Rome","{FED-DOD}","{""AFRL Information Directorate"","" Air Force Research Laboratory Information Directorate"","" United States Air Force Research Laboratory Information Directorate""}",NULL,1997,5134295,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{43.21285,-75.45573}","active","{AFRL/RI}","{https://www.afrl.af.mil/RI/}","{}","{}","{""0000 0001 0944 2057""}",NULL,"https://openalex.org/I4388482673","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"224594","Strategic Systems Programs",NULL,"https://ror.org/0556v4357","Washington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Strategic_Systems_Programs",NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{38.89511,-77.03637}","active","{SSP}","{https://www.ssp.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257337","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"224969","United States Army Combined Arms Center",NULL,"https://ror.org/05xsb5925","Leavenworth","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/United_States_Army_Combined_Arms_Center",1973,4274305,"US","United States","grid.421916.9",NULL,"{https://ror.org/02t7y5s37,https://ror.org/05x8ajk2,https://ror.org/01vpa2k04}","{}","{}","{39.31111,-94.92246}","active","{""""}","{http://usacac.army.mil/}","{}","{}","{""0000 0001 2231 6231""}",NULL,"https://openalex.org/I4210166697",NULL,NULL,"{https://openalex.org/I4405254482}","{https://openalex.org/I4389425427}",NULL
"225021","Naval Hospital Jacksonville",NULL,"https://ror.org/0421f6a14","Jacksonville","{FED-DOD}","{""""}",NULL,1941,4160021,"US","United States","grid.415889.9",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/04r3kq386}","{30.33218,-81.65565}","active","{""""}","{https://tricare.mil/mtf/jacksonville}","{}","{}","{""0000 0004 0443 9512""}",NULL,"https://openalex.org/I4210141013","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I148314036}"
"225210","Naval Supply Systems Command",NULL,"https://ror.org/01697cy46","Mechanicsburg","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Supply_Systems_Command",NULL,5200657,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{40.21426,-77.00859}","active","{NAVSUP}","{https://www.navsup.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253886","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"208324","Naval Research Laboratory Information Technology Division",NULL,"https://ror.org/04xfp8b22","Washington","{FED-DOD}","{""Center for Computational Science"","" Center for High Assurance Computer Systems"","" Information Management and Decision"","" Information Operations Branch"","" NRL Information Technology Division"","" Naval Research Laboratory Center for Computational Science"","" Naval Research Laboratory Center for High Assurance Computer Systems"","" Naval Research Laboratory Information Management and Decision Sciences Branch"","" Naval Research Laboratory Information Operations Branch"","" Naval Research Laboratory Networks and Communication Systems Branch"","" Networks and Communication Systems Branch"","" Sciences Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{ITD,"" NRL ITD""}","{https://www.nrl.navy.mil/itd/}","{}","{}","{""0000 0001 0289 3648""}",NULL,"https://openalex.org/I4388482696","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"222208","Air Force Installation and Mission Support Center",NULL,"https://ror.org/02cznc894","Wright-Patterson Air Force Base","{FED-DOD}","{""Air Force Installation & Mission Support Center"","" U.S. Air Force Installation and Mission Support Center"","" United States Air Force Installation and Mission Support Center""}","https://en.wikipedia.org/wiki/Air_Force_Installation_and_Mission_Support_Center",2015,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02m4c1x70}","{}","{39.82201,-84.0368}","active","{AFIMSC,"" US AFIMSC""}","{https://www.afimsc.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4391767715","https://ror.org/02m4c1x7",NULL,NULL,"{https://openalex.org/I4389425425}",NULL
"208394","U.S. Army Combat Capabilities Development Command Chemical Biological Center",NULL,"https://ror.org/022j0mn33","Aberdeen Proving Ground","{FED-DOD}","{""Chemical Biological Center"","" DEVCOM Chemical Biological Center"","" Edgewood Chemical Biological Center"","" United States Army Combat Capabilities Development Command Chemical Biological Center""}","https://en.wikipedia.org/wiki/Edgewood_Chemical_Biological_Center",NULL,7257914,"US","United States",NULL,NULL,"{}","{https://ror.org/02rdkx920}","{}","{39.46686,-76.13066}","active","{CBC,"" DEVCOM CBC""}","{https://www.cbc.devcom.army.mil}","{}","{}","{""0000 0001 2112 166X""}",NULL,"https://openalex.org/I4387153805","https://ror.org/02rdkx92",NULL,NULL,"{https://openalex.org/I2802705668}",NULL
"120281","United States Military Academy",NULL,"https://ror.org/01jepya76","West Point","{FED-DOD}","{""West Point Army""}","https://en.wikipedia.org/wiki/United_States_Military_Academy",1802,5143966,"US","United States","grid.419884.8",NULL,"{}","{https://ror.org/00afsp483}","{}","{41.39148,-73.95597}","active","{USMA}","{http://www.westpoint.edu}","{}","{}","{""0000 0001 2287 2270""}",NULL,"https://openalex.org/I192545095","https://ror.org/00afsp48",NULL,"{https://openalex.org/I4405254030}","{https://openalex.org/I4210088792}",NULL
"114163","United States Air Force Academy",NULL,"https://ror.org/0055d0g64","Colorado Springs","{FED-DOD}","{""Air Force Academy""}","https://en.wikipedia.org/wiki/United_States_Air_Force_Academy",1954,5417598,"US","United States","grid.265457.7",NULL,"{}","{https://ror.org/006gmme17}","{}","{38.83388,-104.82136}","active","{USAFA}","{http://www.usafa.af.mil/}","{}","{}","{""0000 0000 9368 9708""}",NULL,"https://openalex.org/I430641","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"222552","U.S. Air Force Institute of Technology",NULL,"https://ror.org/03f9f1d95","Dayton","{FED-DOD}","{""Air Force Institute of Technology"","" USAF Institute of Technology"","" United States Air Force Institute of Technology""}","https://en.wikipedia.org/wiki/Air_Force_Institute_of_Technology",1919,4509884,"US","United States","grid.427848.5",NULL,"{}","{https://ror.org/05jwcsm16,https://ror.org/006gmme17}","{}","{39.75895,-84.19161}","active","{AFIT}","{https://www.afit.edu}","{}","{}","{""0000 0004 0614 1306""}",NULL,"https://openalex.org/I55061410","https://ror.org/006gmme17",NULL,NULL,"{https://openalex.org/I1294991024,https://openalex.org/I4210089612}",NULL
"224542","United States Space Force Space Training and Readiness Command",NULL,"https://ror.org/04yggzp50","Peterson SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Training_and_Readiness_Command",NULL,7267255,"US","United States",NULL,NULL,"{}","{}","{}","{38.82357,-104.69501}","active","{STARCOM}","{https://www.starcom.spaceforce.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257149",NULL,NULL,NULL,"{https://openalex.org/I4388482672}",NULL
"209093","Naval Nuclear Propulsion Program (Naval Reactors)",NULL,"https://ror.org/01kk9yv55","Washington","{FED-DOD}","{""National Nuclear Security Administration Naval Nuclear Propulsion Program (Naval Reactors)"","" U.S. Department of Energy National Nuclear Security Administration Naval Nuclear Propulsion Program (Naval Reactors)"","" United States Department of Energy National Nuclear Security Administration Naval Nuclear Propulsion Program (Naval Reactors)""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/03sk1we31}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.energy.gov/nnsa/powering-navy}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425473","https://ror.org/03sk1we3",NULL,NULL,"{https://openalex.org/I198811213}",NULL
"166392","Defense Human Resources Activity",NULL,"https://ror.org/009heah97","Alexandria","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Defense_Human_Resources_Activity",NULL,4744091,"US","United States","grid.478869.c",NULL,"{}","{https://ror.org/0447fe631}","{}","{38.80484,-77.04692}","active","{DHRA}","{http://www.dhra.mil/website/index.shtml}","{}","{}","{""0000 0004 0560 492X""}",NULL,"https://openalex.org/I3024661166","https://ror.org/0447fe631",NULL,NULL,"{https://openalex.org/I1330347796}",NULL
"156201","Defense Information Systems Agency",NULL,"https://ror.org/01xyx5098","Fort Meade","{FED-DOD}","{""Defense Communications Agency""}","https://en.wikipedia.org/wiki/Defense_Information_Systems_Agency",1960,7257909,"US","United States","grid.466606.4",NULL,"{}","{https://ror.org/0447fe631}","{}","{39.10815,-76.74323}","active","{DCA,"" DISA""}","{http://www.disa.mil/}","{}","{}","{""0000 0004 0404 7826""}",NULL,"https://openalex.org/I1279970786","https://ror.org/0447fe631",NULL,NULL,"{https://openalex.org/I1330347796}",NULL
